Evaluations,Fitness
1.0,13.195340379068323
2.0,13.027936230969662
3.0,11.285032597429012
4.0,11.285032597429012
5.0,11.285032597429012
6.0,11.285032597429012
7.0,11.285032597429012
8.0,11.285032597429012
9.0,11.285032597429012
10.0,11.285032597429012
11.0,11.285032597429012
12.0,11.285032597429012
13.0,11.285032597429012
14.0,11.285032597429012
15.0,10.497026510208642
16.0,10.497026510208642
17.0,10.497026510208642
18.0,10.497026510208642
19.0,10.497026510208642
20.0,10.497026510208642
21.0,10.497026510208642
22.0,10.497026510208642
23.0,10.497026510208642
24.0,10.497026510208642
25.0,10.497026510208642
26.0,10.497026510208642
27.0,10.497026510208642
28.0,10.497026510208642
29.0,10.497026510208642
30.0,10.497026510208642
31.0,10.497026510208642
32.0,10.497026510208642
33.0,10.497026510208642
34.0,10.497026510208642
35.0,10.497026510208642
36.0,10.497026510208642
37.0,10.497026510208642
38.0,10.497026510208642
39.0,10.497026510208642
40.0,10.497026510208642
41.0,10.497026510208642
42.0,10.497026510208642
43.0,10.497026510208642
44.0,10.497026510208642
45.0,10.497026510208642
46.0,10.497026510208642
47.0,10.497026510208642
48.0,10.497026510208642
49.0,10.497026510208642
50.0,10.497026510208642
51.0,10.497026510208642
52.0,10.497026510208642
53.0,10.497026510208642
54.0,10.497026510208642
55.0,10.497026510208642
56.0,10.497026510208642
57.0,10.497026510208642
58.0,10.497026510208642
59.0,10.497026510208642
60.0,10.497026510208642
61.0,10.497026510208642
62.0,10.497026510208642
63.0,10.497026510208642
64.0,10.497026510208642
65.0,10.497026510208642
66.0,10.497026510208642
67.0,10.497026510208642
68.0,10.497026510208642
69.0,10.497026510208642
70.0,10.497026510208642
71.0,10.497026510208642
72.0,10.497026510208642
73.0,10.497026510208642
74.0,10.497026510208642
75.0,10.497026510208642
76.0,10.497026510208642
77.0,10.497026510208642
78.0,10.497026510208642
79.0,10.497026510208642
80.0,10.497026510208642
81.0,10.497026510208642
82.0,10.497026510208642
83.0,10.497026510208642
84.0,10.497026510208642
85.0,10.497026510208642
86.0,10.497026510208642
87.0,10.497026510208642
88.0,10.497026510208642
89.0,10.497026510208642
90.0,10.497026510208642
91.0,10.497026510208642
92.0,10.497026510208642
93.0,10.311909398481044
94.0,10.311909398481044
95.0,10.311909398481044
96.0,10.311909398481044
97.0,10.311909398481044
98.0,10.311909398481044
99.0,10.311909398481044
100.0,10.311909398481044
101.0,10.311909398481044
102.0,10.311909398481044
103.0,10.311909398481044
104.0,10.311909398481044
105.0,10.311909398481044
106.0,10.311909398481044
107.0,8.527822022953103
