Evaluations,Fitness
1.0,27.253989438303883
2.0,27.253989438303883
3.0,23.060675059500717
4.0,13.810410454478546
5.0,13.810410454478546
6.0,13.810410454478546
7.0,13.810410454478546
8.0,13.810410454478546
9.0,13.810410454478546
10.0,13.810410454478546
11.0,13.810410454478546
12.0,13.810410454478546
13.0,13.810410454478546
14.0,13.810410454478546
15.0,13.810410454478546
16.0,13.810410454478546
17.0,13.810410454478546
18.0,13.810410454478546
19.0,13.810410454478546
20.0,13.810410454478546
21.0,13.810410454478546
22.0,13.810410454478546
23.0,13.810410454478546
24.0,13.810410454478546
25.0,13.810410454478546
26.0,13.810410454478546
27.0,13.810410454478546
28.0,13.810410454478546
29.0,13.810410454478546
30.0,13.810410454478546
31.0,13.810410454478546
32.0,13.810410454478546
33.0,13.810410454478546
34.0,13.810410454478546
35.0,13.810410454478546
36.0,13.810410454478546
37.0,13.810410454478546
38.0,13.810410454478546
39.0,13.810410454478546
40.0,13.810410454478546
41.0,13.810410454478546
42.0,13.810410454478546
43.0,13.810410454478546
44.0,13.810410454478546
45.0,13.810410454478546
46.0,13.810410454478546
47.0,13.810410454478546
48.0,13.810410454478546
49.0,13.810410454478546
50.0,13.810410454478546
51.0,12.968369977484363
52.0,12.968369977484363
53.0,12.968369977484363
54.0,12.968369977484363
55.0,12.968369977484363
56.0,12.968369977484363
57.0,12.968369977484363
58.0,12.968369977484363
59.0,12.968369977484363
60.0,12.968369977484363
61.0,12.968369977484363
62.0,12.968369977484363
63.0,12.968369977484363
64.0,12.968369977484363
65.0,12.968369977484363
66.0,12.968369977484363
67.0,12.968369977484363
68.0,12.968369977484363
69.0,12.968369977484363
70.0,12.968369977484363
71.0,12.968369977484363
72.0,12.968369977484363
73.0,12.968369977484363
74.0,12.968369977484363
75.0,12.968369977484363
76.0,12.968369977484363
77.0,12.968369977484363
78.0,12.968369977484363
79.0,12.968369977484363
80.0,12.968369977484363
81.0,12.968369977484363
82.0,12.968369977484363
83.0,12.968369977484363
84.0,12.968369977484363
85.0,12.968369977484363
86.0,12.968369977484363
87.0,12.968369977484363
88.0,12.968369977484363
89.0,12.968369977484363
90.0,12.968369977484363
91.0,12.968369977484363
92.0,12.968369977484363
93.0,12.968369977484363
94.0,12.968369977484363
95.0,12.968369977484363
96.0,12.968369977484363
97.0,12.968369977484363
98.0,12.968369977484363
99.0,12.968369977484363
100.0,12.968369977484363
101.0,12.968369977484363
102.0,12.968369977484363
103.0,12.968369977484363
104.0,12.968369977484363
105.0,12.968369977484363
106.0,12.968369977484363
107.0,12.968369977484363
108.0,12.968369977484363
109.0,12.968369977484363
110.0,12.968369977484363
111.0,12.968369977484363
112.0,12.968369977484363
113.0,12.968369977484363
114.0,12.968369977484363
115.0,12.968369977484363
116.0,12.968369977484363
117.0,12.968369977484363
118.0,12.968369977484363
119.0,12.968369977484363
120.0,12.968369977484363
121.0,12.968369977484363
122.0,12.968369977484363
123.0,12.968369977484363
124.0,12.968369977484363
125.0,12.968369977484363
126.0,12.968369977484363
127.0,12.968369977484363
128.0,12.968369977484363
129.0,12.968369977484363
130.0,12.968369977484363
131.0,12.968369977484363
