Evaluations,Fitness
1.0,25.01463647150364
2.0,24.633643567075943
3.0,21.32113246056142
4.0,21.32113246056142
5.0,20.187659999191176
6.0,20.187659999191176
7.0,20.187659999191176
8.0,20.187659999191176
9.0,20.187659999191176
10.0,20.187659999191176
11.0,20.187659999191176
12.0,20.1358187066222
13.0,20.1358187066222
14.0,18.29434838588898
15.0,18.29434838588898
16.0,18.29434838588898
17.0,18.29434838588898
18.0,18.29434838588898
19.0,18.29434838588898
20.0,18.29434838588898
21.0,18.29434838588898
22.0,12.526035267290435
23.0,12.526035267290435
24.0,12.526035267290435
25.0,12.526035267290435
26.0,12.526035267290435
27.0,12.526035267290435
28.0,12.526035267290435
29.0,12.526035267290435
30.0,12.526035267290435
31.0,12.526035267290435
32.0,12.526035267290435
33.0,12.526035267290435
34.0,12.526035267290435
35.0,12.526035267290435
36.0,12.526035267290435
37.0,12.526035267290435
38.0,12.526035267290435
39.0,12.526035267290435
40.0,12.526035267290435
41.0,12.526035267290435
42.0,12.526035267290435
43.0,12.526035267290435
44.0,12.526035267290435
45.0,12.526035267290435
46.0,12.526035267290435
47.0,12.526035267290435
48.0,12.526035267290435
49.0,12.526035267290435
50.0,12.526035267290435
51.0,12.526035267290435
52.0,12.526035267290435
53.0,12.526035267290435
54.0,12.526035267290435
55.0,12.526035267290435
56.0,12.526035267290435
57.0,12.526035267290435
58.0,12.526035267290435
59.0,12.526035267290435
60.0,12.526035267290435
61.0,12.526035267290435
62.0,12.526035267290435
63.0,12.526035267290435
64.0,12.526035267290435
65.0,12.526035267290435
66.0,12.526035267290435
67.0,12.526035267290435
68.0,12.526035267290435
69.0,12.526035267290435
70.0,12.526035267290435
71.0,12.526035267290435
72.0,12.526035267290435
73.0,12.526035267290435
74.0,12.526035267290435
75.0,12.526035267290435
76.0,12.526035267290435
77.0,12.526035267290435
78.0,12.526035267290435
79.0,12.526035267290435
80.0,12.526035267290435
81.0,12.526035267290435
82.0,12.526035267290435
83.0,12.526035267290435
84.0,12.526035267290435
85.0,12.526035267290435
86.0,12.526035267290435
87.0,12.526035267290435
88.0,12.526035267290435
89.0,12.526035267290435
90.0,12.526035267290435
91.0,12.526035267290435
92.0,12.526035267290435
93.0,12.526035267290435
94.0,12.526035267290435
95.0,12.526035267290435
96.0,12.526035267290435
97.0,12.526035267290435
98.0,12.526035267290435
99.0,12.526035267290435
100.0,12.526035267290435
101.0,12.526035267290435
102.0,12.526035267290435
103.0,12.526035267290435
104.0,12.526035267290435
105.0,12.526035267290435
106.0,12.526035267290435
107.0,12.526035267290435
108.0,12.526035267290435
109.0,12.526035267290435
110.0,12.526035267290435
111.0,12.526035267290435
112.0,12.526035267290435
113.0,12.526035267290435
114.0,12.526035267290435
115.0,12.526035267290435
116.0,12.526035267290435
117.0,12.526035267290435
118.0,12.526035267290435
119.0,12.526035267290435
120.0,12.526035267290435
121.0,12.526035267290435
122.0,12.526035267290435
123.0,12.526035267290435
124.0,12.526035267290435
125.0,12.526035267290435
126.0,12.526035267290435
127.0,12.526035267290435
128.0,12.526035267290435
129.0,12.526035267290435
130.0,12.526035267290435
131.0,12.526035267290435
132.0,12.526035267290435
133.0,12.526035267290435
134.0,12.526035267290435
135.0,12.526035267290435
136.0,12.526035267290435
137.0,12.526035267290435
138.0,12.526035267290435
139.0,12.526035267290435
140.0,12.526035267290435
141.0,12.526035267290435
142.0,12.526035267290435
143.0,12.526035267290435
144.0,12.526035267290435
145.0,12.526035267290435
146.0,12.526035267290435
147.0,12.526035267290435
148.0,12.526035267290435
149.0,12.526035267290435
150.0,12.526035267290435
151.0,12.526035267290435
152.0,12.526035267290435
153.0,12.526035267290435
154.0,12.526035267290435
155.0,12.526035267290435
156.0,12.526035267290435
157.0,12.526035267290435
158.0,12.526035267290435
159.0,12.526035267290435
160.0,12.526035267290435
161.0,12.526035267290435
162.0,12.526035267290435
163.0,12.526035267290435
164.0,12.526035267290435
165.0,12.526035267290435
166.0,12.526035267290435
167.0,12.526035267290435
168.0,12.526035267290435
169.0,12.526035267290435
170.0,12.526035267290435
171.0,12.526035267290435
172.0,12.526035267290435
173.0,12.526035267290435
174.0,12.526035267290435
175.0,12.526035267290435
176.0,12.526035267290435
177.0,12.526035267290435
178.0,12.526035267290435
179.0,12.526035267290435
180.0,12.526035267290435
181.0,12.526035267290435
182.0,12.526035267290435
183.0,12.526035267290435
184.0,12.526035267290435
185.0,12.526035267290435
186.0,12.526035267290435
187.0,12.526035267290435
188.0,12.526035267290435
189.0,12.526035267290435
190.0,12.526035267290435
191.0,12.526035267290435
192.0,12.526035267290435
193.0,12.526035267290435
194.0,12.526035267290435
195.0,12.526035267290435
196.0,12.526035267290435
197.0,12.526035267290435
198.0,12.526035267290435
199.0,12.526035267290435
200.0,12.526035267290435
201.0,12.526035267290435
202.0,12.526035267290435
203.0,12.526035267290435
204.0,12.526035267290435
205.0,12.526035267290435
206.0,12.526035267290435
207.0,12.526035267290435
208.0,12.526035267290435
209.0,12.526035267290435
210.0,12.526035267290435
211.0,12.526035267290435
212.0,12.526035267290435
213.0,12.526035267290435
214.0,12.526035267290435
215.0,12.526035267290435
216.0,12.526035267290435
217.0,12.526035267290435
218.0,12.526035267290435
219.0,12.526035267290435
220.0,12.526035267290435
221.0,12.526035267290435
222.0,12.526035267290435
223.0,12.526035267290435
224.0,12.526035267290435
225.0,12.526035267290435
226.0,12.526035267290435
227.0,12.526035267290435
228.0,12.526035267290435
229.0,12.526035267290435
230.0,12.526035267290435
231.0,12.526035267290435
232.0,12.526035267290435
233.0,12.526035267290435
234.0,12.526035267290435
235.0,12.526035267290435
236.0,12.526035267290435
237.0,12.526035267290435
238.0,12.526035267290435
239.0,12.526035267290435
240.0,12.526035267290435
241.0,12.526035267290435
242.0,12.526035267290435
243.0,12.526035267290435
244.0,12.526035267290435
245.0,12.526035267290435
246.0,12.526035267290435
247.0,12.526035267290435
248.0,12.526035267290435
249.0,12.526035267290435
250.0,12.526035267290435
251.0,12.526035267290435
252.0,12.526035267290435
253.0,12.526035267290435
254.0,12.526035267290435
255.0,12.526035267290435
256.0,12.526035267290435
257.0,12.526035267290435
258.0,12.526035267290435
259.0,12.526035267290435
260.0,12.526035267290435
261.0,12.526035267290435
262.0,12.526035267290435
263.0,12.526035267290435
264.0,12.526035267290435
265.0,12.526035267290435
266.0,12.526035267290435
267.0,12.526035267290435
268.0,12.526035267290435
269.0,12.526035267290435
270.0,12.526035267290435
271.0,12.526035267290435
272.0,12.526035267290435
273.0,12.526035267290435
274.0,12.526035267290435
275.0,12.526035267290435
276.0,12.526035267290435
277.0,12.526035267290435
278.0,12.526035267290435
279.0,12.526035267290435
280.0,12.526035267290435
281.0,12.526035267290435
282.0,12.526035267290435
283.0,12.526035267290435
284.0,12.526035267290435
285.0,12.526035267290435
286.0,12.526035267290435
287.0,12.526035267290435
288.0,12.526035267290435
289.0,12.526035267290435
290.0,12.526035267290435
291.0,12.526035267290435
292.0,12.526035267290435
293.0,12.526035267290435
294.0,12.526035267290435
295.0,12.526035267290435
296.0,12.526035267290435
297.0,12.526035267290435
298.0,12.526035267290435
299.0,12.526035267290435
300.0,12.526035267290435
301.0,12.526035267290435
302.0,12.526035267290435
303.0,12.526035267290435
304.0,12.526035267290435
305.0,12.526035267290435
306.0,12.526035267290435
307.0,12.526035267290435
308.0,12.526035267290435
309.0,12.526035267290435
310.0,12.526035267290435
311.0,12.526035267290435
312.0,12.526035267290435
313.0,12.526035267290435
314.0,12.526035267290435
315.0,12.526035267290435
316.0,12.526035267290435
317.0,12.526035267290435
318.0,12.526035267290435
319.0,12.526035267290435
320.0,12.526035267290435
321.0,12.526035267290435
322.0,12.526035267290435
323.0,12.526035267290435
324.0,12.526035267290435
325.0,12.526035267290435
326.0,12.526035267290435
327.0,12.526035267290435
328.0,12.526035267290435
329.0,12.526035267290435
330.0,12.526035267290435
331.0,12.526035267290435
332.0,12.526035267290435
333.0,12.526035267290435
334.0,12.526035267290435
335.0,12.526035267290435
336.0,12.526035267290435
337.0,12.526035267290435
338.0,12.526035267290435
339.0,12.526035267290435
340.0,12.526035267290435
341.0,12.526035267290435
342.0,12.526035267290435
343.0,12.526035267290435
344.0,12.526035267290435
345.0,12.526035267290435
346.0,12.526035267290435
347.0,12.526035267290435
348.0,12.526035267290435
349.0,12.526035267290435
350.0,12.526035267290435
351.0,12.526035267290435
352.0,12.526035267290435
353.0,12.526035267290435
354.0,12.526035267290435
355.0,12.526035267290435
356.0,12.526035267290435
357.0,12.526035267290435
358.0,12.526035267290435
359.0,12.526035267290435
360.0,12.526035267290435
361.0,12.526035267290435
362.0,12.526035267290435
363.0,12.526035267290435
364.0,12.526035267290435
365.0,12.526035267290435
366.0,12.526035267290435
367.0,12.526035267290435
368.0,12.526035267290435
369.0,12.526035267290435
370.0,12.526035267290435
371.0,12.526035267290435
372.0,12.526035267290435
373.0,12.526035267290435
374.0,12.526035267290435
375.0,12.526035267290435
376.0,12.526035267290435
377.0,12.526035267290435
378.0,12.526035267290435
379.0,12.526035267290435
380.0,12.526035267290435
381.0,12.526035267290435
382.0,12.526035267290435
383.0,12.526035267290435
384.0,12.526035267290435
385.0,12.526035267290435
386.0,12.526035267290435
387.0,12.526035267290435
388.0,12.526035267290435
389.0,12.526035267290435
390.0,12.526035267290435
391.0,12.526035267290435
392.0,12.526035267290435
393.0,12.526035267290435
394.0,12.526035267290435
395.0,12.526035267290435
396.0,12.526035267290435
397.0,12.526035267290435
398.0,12.526035267290435
399.0,12.526035267290435
400.0,12.526035267290435
401.0,12.526035267290435
402.0,12.526035267290435
403.0,12.526035267290435
404.0,12.526035267290435
405.0,12.526035267290435
406.0,12.526035267290435
407.0,12.526035267290435
408.0,12.526035267290435
409.0,12.526035267290435
410.0,12.526035267290435
411.0,12.526035267290435
412.0,12.526035267290435
413.0,12.526035267290435
414.0,12.526035267290435
415.0,12.526035267290435
416.0,12.526035267290435
417.0,12.526035267290435
418.0,12.526035267290435
419.0,12.526035267290435
420.0,12.526035267290435
421.0,12.526035267290435
422.0,12.526035267290435
423.0,12.526035267290435
424.0,12.526035267290435
425.0,12.526035267290435
426.0,12.526035267290435
427.0,12.526035267290435
428.0,12.526035267290435
429.0,12.526035267290435
430.0,12.526035267290435
431.0,12.526035267290435
432.0,12.526035267290435
433.0,12.526035267290435
434.0,12.526035267290435
435.0,12.526035267290435
436.0,12.526035267290435
437.0,12.526035267290435
438.0,12.526035267290435
439.0,12.526035267290435
440.0,12.526035267290435
441.0,12.526035267290435
442.0,12.526035267290435
443.0,12.526035267290435
444.0,12.526035267290435
445.0,12.526035267290435
446.0,12.526035267290435
447.0,12.526035267290435
448.0,12.526035267290435
449.0,12.526035267290435
450.0,12.526035267290435
451.0,12.526035267290435
452.0,12.526035267290435
453.0,12.526035267290435
454.0,12.526035267290435
455.0,12.526035267290435
456.0,12.526035267290435
457.0,12.526035267290435
458.0,12.526035267290435
459.0,12.526035267290435
460.0,12.526035267290435
461.0,12.526035267290435
462.0,12.526035267290435
463.0,12.526035267290435
464.0,12.526035267290435
465.0,12.526035267290435
466.0,12.526035267290435
467.0,12.526035267290435
468.0,12.526035267290435
469.0,12.526035267290435
470.0,12.526035267290435
471.0,12.526035267290435
472.0,12.526035267290435
473.0,12.526035267290435
474.0,12.526035267290435
475.0,12.526035267290435
476.0,12.526035267290435
477.0,12.526035267290435
478.0,12.526035267290435
479.0,12.526035267290435
480.0,12.526035267290435
481.0,12.526035267290435
482.0,12.526035267290435
483.0,12.526035267290435
484.0,12.526035267290435
485.0,12.526035267290435
486.0,12.526035267290435
487.0,12.526035267290435
488.0,12.526035267290435
489.0,12.526035267290435
490.0,12.526035267290435
491.0,12.526035267290435
492.0,12.526035267290435
493.0,12.526035267290435
494.0,12.526035267290435
495.0,12.526035267290435
496.0,12.526035267290435
497.0,12.526035267290435
498.0,12.526035267290435
499.0,12.526035267290435
500.0,12.526035267290435
501.0,12.526035267290435
502.0,12.526035267290435
503.0,12.526035267290435
504.0,12.526035267290435
505.0,12.526035267290435
506.0,12.526035267290435
507.0,12.526035267290435
508.0,12.526035267290435
509.0,12.526035267290435
510.0,12.526035267290435
511.0,12.526035267290435
512.0,12.526035267290435
513.0,12.526035267290435
514.0,12.526035267290435
515.0,12.526035267290435
516.0,12.526035267290435
517.0,12.526035267290435
518.0,12.526035267290435
519.0,12.526035267290435
520.0,12.526035267290435
521.0,12.526035267290435
522.0,12.526035267290435
523.0,12.526035267290435
524.0,12.526035267290435
525.0,12.526035267290435
526.0,12.526035267290435
527.0,12.526035267290435
528.0,12.526035267290435
529.0,12.526035267290435
530.0,12.526035267290435
531.0,12.526035267290435
532.0,12.526035267290435
533.0,12.526035267290435
534.0,12.526035267290435
535.0,12.526035267290435
536.0,12.526035267290435
537.0,12.526035267290435
538.0,12.526035267290435
539.0,12.526035267290435
540.0,12.526035267290435
541.0,12.526035267290435
542.0,12.526035267290435
543.0,12.526035267290435
544.0,12.526035267290435
545.0,12.526035267290435
546.0,12.526035267290435
547.0,12.526035267290435
548.0,12.526035267290435
549.0,12.526035267290435
550.0,12.526035267290435
551.0,12.526035267290435
552.0,12.526035267290435
553.0,12.526035267290435
554.0,12.526035267290435
555.0,12.526035267290435
556.0,12.526035267290435
557.0,12.526035267290435
558.0,12.526035267290435
559.0,12.526035267290435
560.0,12.526035267290435
561.0,12.526035267290435
562.0,12.526035267290435
563.0,12.526035267290435
564.0,12.526035267290435
565.0,12.526035267290435
566.0,12.526035267290435
567.0,12.526035267290435
568.0,12.526035267290435
569.0,12.526035267290435
570.0,12.526035267290435
571.0,12.526035267290435
572.0,12.526035267290435
573.0,12.526035267290435
574.0,12.526035267290435
575.0,12.526035267290435
576.0,12.526035267290435
577.0,12.526035267290435
578.0,12.526035267290435
579.0,12.526035267290435
580.0,12.526035267290435
581.0,12.526035267290435
582.0,12.526035267290435
583.0,12.526035267290435
584.0,12.526035267290435
585.0,12.526035267290435
586.0,12.526035267290435
587.0,12.526035267290435
588.0,12.526035267290435
589.0,12.526035267290435
590.0,12.526035267290435
591.0,12.526035267290435
592.0,12.526035267290435
593.0,12.526035267290435
594.0,12.526035267290435
595.0,12.526035267290435
596.0,12.526035267290435
597.0,12.526035267290435
598.0,12.526035267290435
599.0,12.526035267290435
600.0,12.526035267290435
601.0,12.526035267290435
602.0,12.526035267290435
603.0,12.526035267290435
604.0,12.526035267290435
605.0,12.526035267290435
606.0,12.526035267290435
607.0,12.526035267290435
608.0,12.526035267290435
609.0,12.526035267290435
610.0,12.526035267290435
611.0,12.526035267290435
612.0,12.526035267290435
613.0,12.526035267290435
614.0,12.526035267290435
615.0,12.526035267290435
616.0,12.526035267290435
617.0,12.526035267290435
618.0,12.526035267290435
619.0,12.526035267290435
620.0,12.526035267290435
621.0,12.526035267290435
622.0,12.526035267290435
623.0,12.526035267290435
624.0,12.526035267290435
625.0,12.526035267290435
626.0,12.526035267290435
627.0,12.526035267290435
628.0,12.526035267290435
629.0,12.526035267290435
630.0,12.526035267290435
631.0,12.526035267290435
632.0,12.526035267290435
633.0,12.526035267290435
634.0,12.526035267290435
635.0,12.26974524294936
636.0,12.26974524294936
637.0,12.26974524294936
638.0,12.26974524294936
639.0,12.26974524294936
640.0,12.26974524294936
641.0,12.26974524294936
642.0,12.26974524294936
643.0,12.26974524294936
644.0,12.26974524294936
645.0,12.26974524294936
646.0,12.26974524294936
647.0,12.26974524294936
648.0,12.26974524294936
649.0,12.26974524294936
650.0,12.26974524294936
651.0,12.26974524294936
652.0,12.26974524294936
653.0,12.26974524294936
654.0,12.26974524294936
655.0,12.26974524294936
656.0,12.26974524294936
657.0,12.26974524294936
658.0,12.26974524294936
659.0,12.26974524294936
660.0,12.26974524294936
661.0,12.26974524294936
662.0,12.26974524294936
663.0,12.26974524294936
664.0,12.26974524294936
665.0,12.26974524294936
666.0,12.26974524294936
667.0,12.26974524294936
668.0,12.26974524294936
669.0,12.26974524294936
670.0,12.26974524294936
671.0,12.26974524294936
672.0,12.26974524294936
673.0,12.26974524294936
674.0,12.26974524294936
675.0,12.26974524294936
676.0,12.26974524294936
677.0,12.26974524294936
678.0,12.26974524294936
679.0,12.26974524294936
680.0,12.26974524294936
681.0,12.26974524294936
682.0,12.26974524294936
683.0,12.26974524294936
684.0,12.26974524294936
685.0,12.26974524294936
686.0,12.26974524294936
687.0,12.26974524294936
688.0,12.26974524294936
689.0,12.26974524294936
690.0,12.26974524294936
691.0,12.26974524294936
692.0,12.26974524294936
693.0,12.26974524294936
694.0,12.26974524294936
695.0,12.26974524294936
696.0,12.26974524294936
697.0,12.26974524294936
698.0,12.26974524294936
699.0,12.26974524294936
700.0,12.26974524294936
701.0,12.26974524294936
702.0,12.26974524294936
703.0,12.26974524294936
704.0,12.26974524294936
705.0,12.26974524294936
706.0,12.26974524294936
707.0,12.26974524294936
708.0,12.26974524294936
709.0,12.26974524294936
710.0,12.26974524294936
711.0,12.26974524294936
712.0,12.26974524294936
713.0,12.26974524294936
714.0,12.26974524294936
715.0,12.26974524294936
716.0,12.26974524294936
717.0,12.26974524294936
718.0,12.26974524294936
719.0,12.26974524294936
720.0,12.26974524294936
721.0,12.26974524294936
722.0,12.26974524294936
723.0,12.26974524294936
724.0,12.26974524294936
725.0,12.26974524294936
726.0,12.26974524294936
727.0,12.26974524294936
728.0,12.26974524294936
729.0,12.26974524294936
730.0,12.26974524294936
731.0,12.26974524294936
732.0,12.26974524294936
733.0,12.26974524294936
734.0,12.26974524294936
735.0,12.26974524294936
736.0,12.26974524294936
737.0,12.26974524294936
738.0,12.26974524294936
739.0,12.26974524294936
740.0,12.26974524294936
741.0,12.26974524294936
742.0,12.26974524294936
743.0,12.26974524294936
744.0,12.26974524294936
745.0,12.26974524294936
746.0,12.26974524294936
747.0,12.26974524294936
748.0,12.26974524294936
749.0,12.26974524294936
750.0,12.26974524294936
751.0,12.26974524294936
752.0,12.26974524294936
753.0,12.26974524294936
754.0,12.26974524294936
755.0,12.26974524294936
756.0,12.26974524294936
757.0,12.26974524294936
758.0,12.26974524294936
759.0,12.26974524294936
760.0,12.26974524294936
761.0,12.26974524294936
762.0,12.26974524294936
763.0,12.26974524294936
764.0,12.26974524294936
765.0,12.26974524294936
766.0,12.26974524294936
767.0,12.26974524294936
768.0,12.26974524294936
769.0,12.26974524294936
770.0,12.26974524294936
771.0,12.26974524294936
772.0,12.26974524294936
773.0,12.26974524294936
774.0,12.26974524294936
775.0,12.26974524294936
776.0,12.26974524294936
777.0,12.26974524294936
778.0,12.26974524294936
779.0,12.26974524294936
780.0,12.26974524294936
781.0,12.26974524294936
782.0,12.26974524294936
783.0,12.26974524294936
784.0,12.26974524294936
785.0,12.26974524294936
786.0,12.26974524294936
787.0,12.26974524294936
788.0,12.26974524294936
789.0,12.26974524294936
790.0,12.26974524294936
791.0,12.26974524294936
792.0,12.26974524294936
793.0,12.26974524294936
794.0,12.26974524294936
795.0,12.26974524294936
796.0,12.26974524294936
797.0,12.26974524294936
798.0,12.26974524294936
799.0,12.26974524294936
800.0,12.26974524294936
801.0,12.26974524294936
802.0,12.26974524294936
803.0,12.26974524294936
804.0,12.26974524294936
805.0,12.26974524294936
806.0,12.26974524294936
807.0,12.26974524294936
808.0,12.26974524294936
809.0,12.26974524294936
810.0,12.26974524294936
811.0,12.26974524294936
812.0,12.26974524294936
813.0,12.26974524294936
814.0,12.26974524294936
815.0,12.26974524294936
816.0,12.26974524294936
817.0,12.26974524294936
818.0,12.26974524294936
819.0,12.26974524294936
820.0,12.26974524294936
821.0,12.26974524294936
